row_idx,session_id,user_id,device_id,window_id,window_start,window_end,graph_path,mouse_n_native_embeddings,keyboard_n_native_embeddings,notif_source,switching_graph_id,fallback_mouse,fallback_keyboard,fallback_notif,fallback_switching,fallback_reason_mouse,fallback_reason_keyboard,fallback_reason_notif,fallback_reason_switching
111,session_20260516_110318_a84820,amrdroid,browser_mp86g429xypxnh,w000012,1778927238.2387426,1778927358.2387426,data\session_20260516_110318_a84820\data_graph\data_graph_120s\graph_013.json,8,1,onnx,w000012,False,False,False,False,,,,
112,session_20260516_110318_a84820,amrdroid,browser_mp86g429xypxnh,w000013,1778927358.2387426,1778927478.2387426,data\session_20260516_110318_a84820\data_graph\data_graph_120s\graph_014.json,12,0,onnx,w000013,False,True,False,False,,few_keystrokes(2),,
113,session_20260516_110318_a84820,amrdroid,browser_mp86g429xypxnh,w000014,1778927478.2387426,1778927598.2387426,data\session_20260516_110318_a84820\data_graph\data_graph_120s\graph_015.json,13,3,onnx,w000014,False,False,False,False,,,,
114,session_20260516_110318_a84820,amrdroid,browser_mp86g429xypxnh,w000015,1778927598.2387426,1778927598.535488,data\session_20260516_110318_a84820\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),few_keystrokes(0),,
115,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000000,1778946188.3584187,1778946308.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_001.json,7,0,onnx,w000000,False,True,False,False,,no_keyboard_csv,,
116,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000001,1778946308.3584187,1778946428.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_002.json,10,0,onnx,w000001,False,True,False,False,,no_keyboard_csv,,
117,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000002,1778946428.3584187,1778946548.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_003.json,6,0,onnx,w000002,False,True,False,False,,no_keyboard_csv,,
118,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000003,1778946548.3584187,1778946668.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_004.json,1,0,onnx,w000003,False,True,False,False,,no_keyboard_csv,,
119,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000004,1778946668.3584187,1778946788.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_005.json,4,0,onnx,w000004,False,True,False,False,,no_keyboard_csv,,
120,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000005,1778946788.3584187,1778946908.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_006.json,13,0,onnx,w000005,False,True,False,False,,no_keyboard_csv,,
121,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000006,1778946908.3584187,1778947028.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_007.json,9,0,onnx,w000006,False,True,False,False,,no_keyboard_csv,,
122,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000007,1778947028.3584187,1778947148.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_008.json,8,0,onnx,w000007,False,True,False,False,,no_keyboard_csv,,
123,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000008,1778947148.3584187,1778947268.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_009.json,4,0,onnx,w000008,False,True,False,False,,no_keyboard_csv,,
124,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000009,1778947268.3584187,1778947388.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_010.json,9,0,onnx,w000009,False,True,False,False,,no_keyboard_csv,,
125,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000010,1778947388.3584187,1778947508.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_011.json,13,0,onnx,w000010,False,True,False,False,,no_keyboard_csv,,
126,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000011,1778947508.3584187,1778947628.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_012.json,12,0,onnx,w000011,False,True,False,False,,no_keyboard_csv,,
127,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000012,1778947628.3584187,1778947748.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_013.json,0,0,onnx,w000012,True,True,False,False,few_events(0),no_keyboard_csv,,
128,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000013,1778947748.3584187,1778947868.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_014.json,0,0,onnx,w000013,True,True,False,False,few_events(0),no_keyboard_csv,,
129,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000014,1778947868.3584187,1778947988.3584187,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_015.json,0,0,onnx,w000014,True,True,False,False,few_events(0),no_keyboard_csv,,
130,session_20260516_164308_06d3f7,browser_mp835qq4j4kymt,browser_mp835qq4j4kymt,w000015,1778947988.3584187,1778947988.4295266,data\session_20260516_164308_06d3f7\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,False,few_events(0),no_keyboard_csv,,
131,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000000,1779002923.7991269,1779003043.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_001.json,13,0,onnx,w000000,False,True,False,False,,few_keystrokes(0),,
132,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000001,1779003043.7991269,1779003163.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_002.json,14,0,onnx,w000001,False,True,False,False,,few_keystrokes(3),,
133,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000002,1779003163.7991269,1779003283.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_003.json,6,14,onnx,w000002,False,False,False,False,,,,
134,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000003,1779003283.7991269,1779003403.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_004.json,6,24,onnx,w000003,False,False,False,False,,,,
135,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000004,1779003403.7991269,1779003523.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_005.json,8,0,onnx,w000004,False,True,False,False,,few_keystrokes(2),,
136,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000005,1779003523.7991269,1779003643.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_006.json,0,0,onnx,w000005,True,True,False,False,few_events(0),few_keystrokes(0),,
137,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000006,1779003643.7991269,1779003763.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_007.json,0,0,onnx,w000006,True,True,False,False,few_events(0),few_keystrokes(0),,
138,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000007,1779003763.7991269,1779003883.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_008.json,0,0,onnx,w000007,True,True,False,False,few_events(0),few_keystrokes(0),,
139,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000008,1779003883.7991269,1779004003.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_009.json,7,0,onnx,w000008,False,True,False,False,,few_keystrokes(1),,
140,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000009,1779004003.7991269,1779004123.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_010.json,11,0,onnx,w000009,False,True,False,False,,few_keystrokes(4),,
141,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000010,1779004123.7991269,1779004243.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_011.json,4,16,onnx,w000010,False,False,False,False,,,,
142,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000011,1779004243.7991269,1779004363.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_012.json,1,0,onnx,w000011,False,True,False,False,,few_keystrokes(0),,
143,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000012,1779004363.7991269,1779004483.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_013.json,0,0,onnx,w000012,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
144,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000013,1779004483.7991269,1779004603.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_014.json,0,0,onnx,w000013,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
145,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000014,1779004603.7991269,1779004723.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_015.json,0,0,onnx,w000014,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
146,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000015,1779004723.7991269,1779004843.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_016.json,0,0,onnx,w000015,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
147,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000016,1779004843.7991269,1779004963.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_017.json,0,0,onnx,w000016,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
148,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000017,1779004963.7991269,1779005083.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_018.json,0,0,onnx,w000017,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
149,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000018,1779005083.7991269,1779005203.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_019.json,0,0,onnx,w000018,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
150,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000019,1779005203.7991269,1779005323.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_020.json,0,0,onnx,w000019,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
151,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000020,1779005323.7991269,1779005443.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_021.json,0,0,onnx,w000020,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
152,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000021,1779005443.7991269,1779005563.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_022.json,0,0,onnx,w000021,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
153,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000022,1779005563.7991269,1779005683.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_023.json,0,0,onnx,w000022,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
154,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000023,1779005683.7991269,1779005803.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_024.json,0,0,onnx,w000023,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
155,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000024,1779005803.7991269,1779005923.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_025.json,0,0,onnx,w000024,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
156,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000025,1779005923.7991269,1779006043.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_026.json,0,0,onnx,w000025,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
157,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000026,1779006043.7991269,1779006163.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_027.json,0,0,onnx,w000026,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
158,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000027,1779006163.7991269,1779006283.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_028.json,0,0,onnx,w000027,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
159,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000028,1779006283.7991269,1779006403.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_029.json,0,0,onnx,w000028,True,True,False,True,few_events(0),few_keystrokes(0),,switching_cold_start
160,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000029,1779006403.7991269,1779006523.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_030.json,6,1,onnx,w000029,False,False,False,False,,,,
161,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000030,1779006523.7991269,1779006643.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_031.json,15,2,onnx,w000030,False,False,False,False,,,,
162,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000031,1779006643.7991269,1779006763.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_032.json,15,0,onnx,w000031,False,True,False,False,,few_keystrokes(2),,
163,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000032,1779006763.7991269,1779006883.7991269,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_033.json,22,0,onnx,w000032,False,True,False,False,,few_keystrokes(0),,
164,session_20260517_082843_bea015,dem,browser_mp03ekmbeazr37,w000033,1779006883.7991269,1779006951.2934897,data\session_20260517_082843_bea015\data_graph\data_graph_120s\graph_034.json,7,0,onnx,w000033,False,True,False,False,,few_keystrokes(0),,
165,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000000,1779007658.0434892,1779007778.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_001.json,14,0,onnx,w000000,False,True,False,False,,few_keystrokes(3),,
166,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000001,1779007778.0434892,1779007898.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_002.json,12,1,onnx,w000001,False,False,False,False,,,,
167,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000002,1779007898.0434892,1779008018.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_003.json,10,1,onnx,w000002,False,False,False,False,,,,
168,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000003,1779008018.0434892,1779008138.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_004.json,5,1,onnx,w000003,False,False,False,False,,,,
169,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000004,1779008138.0434892,1779008258.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_005.json,8,9,onnx,w000004,False,False,False,False,,,,
170,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000005,1779008258.0434892,1779008378.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_006.json,8,1,onnx,w000005,False,False,False,False,,,,
171,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000006,1779008378.0434892,1779008498.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_007.json,13,0,onnx,w000006,False,True,False,False,,few_keystrokes(0),,
172,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000007,1779008498.0434892,1779008618.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_008.json,9,1,onnx,w000007,False,False,False,False,,,,
173,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000008,1779008618.0434892,1779008738.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_009.json,12,0,onnx,w000008,False,True,False,False,,few_keystrokes(0),,
174,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000009,1779008738.0434892,1779008858.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_010.json,18,1,onnx,w000009,False,False,False,False,,,,
175,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000010,1779008858.0434892,1779008978.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_011.json,15,1,onnx,w000010,False,False,False,False,,,,
176,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000011,1779008978.0434892,1779009098.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_012.json,21,1,onnx,w000011,False,False,False,False,,,,
177,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000012,1779009098.0434892,1779009218.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_013.json,16,0,onnx,w000012,False,True,False,False,,few_keystrokes(2),,
178,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000013,1779009218.0434892,1779009338.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_014.json,4,18,onnx,w000013,False,False,False,False,,,,
179,session_20260517_094738_ce576d,dem,browser_mp03ekmbeazr37,w000014,1779009338.0434892,1779009458.0434892,data\session_20260517_094738_ce576d\data_graph\data_graph_120s\graph_015.json,7,2,onnx,w000014,False,False,False,False,,,,
